char,aozora_char_count,news_char_count,wiki_char_count,aozora_doc_count,news_doc_count,wiki_doc_count,total_char_count,total_doc_count,aozora_char_freq,news_char_freq,wiki_char_freq,aozora_doc_freq,news_doc_freq,wiki_doc_freq,total_char_freq,total_doc_freq
蠕,70.0,0.0,65.0,48.0,0.0,33.0,135.0,81.0,5.161860153881836e-07,0.0,5.48051383071745e-07,5.0894276048008575e-06,0.0,1.8625393997633785e-06,5.26423717623635e-07,2.933089068572581e-06
瓣,122.0,0.0,13.0,75.0,0.0,11.0,135.0,86.0,8.996384839622628e-07,0.0,1.0961027661434901e-07,7.952230632501338e-06,0.0,6.208464665877928e-07,5.26423717623635e-07,3.114143949348666e-06
粍,83.0,0.0,52.0,21.0,0.0,23.0,135.0,44.0,6.120491325317033e-07,0.0,4.3844110645739603e-07,2.2266245771003748e-06,0.0,1.298133521047203e-06,5.26423717623635e-07,1.59328295082955e-06
鏖,118.0,0.0,17.0,74.0,0.0,8.0,135.0,82.0,8.701421402257951e-07,0.0,1.4333651557261023e-07,7.846200890734655e-06,0.0,4.5152470297294023e-07,5.26423717623635e-07,2.9693000447277976e-06
狷,129.0,0.0,5.0,70.0,0.0,4.0,134.0,74.0,9.51257085501081e-07,0.0,4.215779869782654e-08,7.422081923667916e-06,0.0,2.2576235148647012e-07,5.225242826782748e-07,2.6796122354860616e-06
艮,109.0,0.0,25.0,44.0,0.0,19.0,134.0,63.0,8.037753668187429e-07,0.0,2.107889934891327e-07,4.665308637734119e-06,0.0,1.072371169560733e-06,5.225242826782748e-07,2.281291497778674e-06
赳,1.0,2.0,131.0,1.0,2.0,107.0,134.0,110.0,7.374085934116908e-09,8.947080701773221e-07,1.1045343258830554e-06,1.0602974176668452e-07,4.2838110496622215e-06,6.039142902263076e-06,5.225242826782748e-07,3.983207377073875e-06
徙,111.0,0.0,23.0,28.0,0.0,11.0,134.0,39.0,8.185235386869768e-07,0.0,1.939258740100021e-07,2.9688327694671667e-06,0.0,6.208464665877928e-07,5.225242826782748e-07,1.4122280700534647e-06
牆,122.0,0.0,12.0,83.0,0.0,11.0,134.0,94.0,8.996384839622628e-07,0.0,1.011787168747837e-07,8.800468566634815e-06,0.0,6.208464665877928e-07,5.225242826782748e-07,3.4038317585904024e-06
鑰,115.0,0.0,18.0,57.0,0.0,13.0,133.0,70.0,8.480198824234444e-07,0.0,1.5176807531217555e-07,6.043695280701018e-06,0.0,7.337276423310279e-07,5.186248477329146e-07,2.5347683308651933e-06
錣,60.0,0.0,73.0,44.0,0.0,22.0,133.0,66.0,4.4244515604701446e-07,0.0,6.155038609882675e-07,4.665308637734119e-06,0.0,1.2416929331755857e-06,5.186248477329146e-07,2.389924426244325e-06
弴,113.0,0.0,20.0,60.0,0.0,16.0,133.0,76.0,8.332717105552105e-07,0.0,1.6863119479130616e-07,6.361784506001072e-06,0.0,9.030494059458805e-07,5.186248477329146e-07,2.7520341877964957e-06
瑩,61.0,0.0,72.0,36.0,0.0,44.0,133.0,80.0,4.498192419811314e-07,0.0,6.070723012487022e-07,3.8170707036006425e-06,0.0,2.4833858663511714e-06,5.186248477329146e-07,2.8968780924173635e-06
邀,75.0,0.0,58.0,49.0,0.0,34.0,133.0,83.0,5.530564450587681e-07,0.0,4.890304648947879e-07,5.1954573465675414e-06,0.0,1.918979987634996e-06,5.186248477329146e-07,3.005511020883015e-06
纈,111.0,0.0,22.0,19.0,0.0,13.0,133.0,32.0,8.185235386869768e-07,0.0,1.8549431427043677e-07,2.014565093567006e-06,0.0,7.337276423310279e-07,5.186248477329146e-07,1.1587512369669454e-06
杼,68.0,0.0,65.0,32.0,0.0,12.0,133.0,44.0,5.014378435199497e-07,0.0,5.48051383071745e-07,3.3929517365339046e-06,0.0,6.772870544594103e-07,5.186248477329146e-07,1.59328295082955e-06
驥,107.0,0.0,26.0,77.0,0.0,16.0,133.0,93.0,7.890271949505091e-07,0.0,2.1922055322869802e-07,8.164290116034708e-06,0.0,9.030494059458805e-07,5.186248477329146e-07,3.367620782435185e-06
嚏,132.0,0.0,0.0,75.0,0.0,0.0,132.0,75.0,9.733793433034318e-07,0.0,0.0,7.952230632501338e-06,0.0,0.0,5.147254127875543e-07,2.7158232116412784e-06
篦,120.0,0.0,12.0,72.0,0.0,8.0,132.0,80.0,8.848903120940289e-07,0.0,1.011787168747837e-07,7.634141407201285e-06,0.0,4.5152470297294023e-07,5.147254127875543e-07,2.8968780924173635e-06
甃,129.0,0.0,3.0,80.0,0.0,3.0,132.0,83.0,9.51257085501081e-07,0.0,2.5294679218695926e-08,8.482379341334762e-06,0.0,1.693217636148526e-07,5.147254127875543e-07,3.005511020883015e-06
瓔,117.0,0.0,14.0,88.0,0.0,10.0,131.0,98.0,8.627680542916782e-07,0.0,1.1804183635391431e-07,9.330617275468238e-06,0.0,5.644058787161753e-07,5.10825977842194e-07,3.5486756632112703e-06
哇,111.0,0.0,20.0,59.0,0.0,14.0,131.0,73.0,8.185235386869768e-07,0.0,1.6863119479130616e-07,6.255754764234387e-06,0.0,7.901682302026455e-07,5.10825977842194e-07,2.6434012593308443e-06
旻,65.0,0.0,66.0,20.0,0.0,34.0,131.0,54.0,4.79315585717599e-07,0.0,5.564829428113103e-07,2.1205948353336904e-06,0.0,1.918979987634996e-06,5.10825977842194e-07,1.9553927123817207e-06
掣,113.0,0.0,18.0,85.0,0.0,13.0,131.0,98.0,8.332717105552105e-07,0.0,1.5176807531217555e-07,9.012528050168185e-06,0.0,7.337276423310279e-07,5.10825977842194e-07,3.5486756632112703e-06
峴,21.0,0.0,110.0,5.0,0.0,37.0,131.0,42.0,1.5485580461645507e-07,0.0,9.274715713521839e-07,5.301487088334226e-07,0.0,2.0883017512498485e-06,5.10825977842194e-07,1.5208609985191159e-06
彊,70.0,1.0,60.0,30.0,1.0,38.0,131.0,69.0,5.161860153881836e-07,4.473540350886611e-07,5.058935843739185e-07,3.180892253000536e-06,2.1419055248311107e-06,2.144742339121466e-06,5.10825977842194e-07,2.498557354709976e-06
鐺,112.0,0.0,18.0,68.0,0.0,8.0,130.0,76.0,8.258976246210936e-07,0.0,1.5176807531217555e-07,7.2100224401345475e-06,0.0,4.5152470297294023e-07,5.069265428968337e-07,2.7520341877964957e-06
兢,122.0,0.0,8.0,100.0,0.0,7.0,130.0,107.0,8.996384839622628e-07,0.0,6.745247791652247e-08,1.0602974176668452e-05,0.0,3.9508411510132273e-07,5.069265428968337e-07,3.874574448608224e-06
箝,121.0,0.0,9.0,84.0,0.0,8.0,130.0,92.0,8.922643980281458e-07,0.0,7.588403765608777e-08,8.906498308401499e-06,0.0,4.5152470297294023e-07,5.069265428968337e-07,3.3314098062799683e-06
鬧,118.0,0.0,11.0,85.0,0.0,7.0,129.0,92.0,8.701421402257951e-07,0.0,9.274715713521838e-08,9.012528050168185e-06,0.0,3.9508411510132273e-07,5.030271079514734e-07,3.3314098062799683e-06
叺,125.0,0.0,4.0,78.0,0.0,4.0,129.0,82.0,9.217607417646135e-07,0.0,3.3726238958261234e-08,8.270319857801392e-06,0.0,2.2576235148647012e-07,5.030271079514734e-07,2.9693000447277976e-06
焜,102.0,0.0,27.0,64.0,0.0,17.0,129.0,81.0,7.521567652799245e-07,0.0,2.2765211296826334e-07,6.785903473067809e-06,0.0,9.59489993817498e-07,5.030271079514734e-07,2.933089068572581e-06
撹,18.0,0.0,111.0,13.0,0.0,80.0,129.0,93.0,1.3273354681410433e-07,0.0,9.359031310917492e-07,1.3783866429668987e-06,0.0,4.515247029729403e-06,5.030271079514734e-07,3.367620782435185e-06
榕,85.0,0.0,43.0,34.0,0.0,27.0,128.0,61.0,6.267973043999371e-07,0.0,3.6255706880130825e-07,3.6050112200672737e-06,0.0,1.5238958725336733e-06,4.991276730061133e-07,2.20886954546824e-06
裲,128.0,0.0,0.0,79.0,0.0,0.0,128.0,79.0,9.438829995669642e-07,0.0,0.0,8.376349599568078e-06,0.0,0.0,4.991276730061133e-07,2.8606671162621467e-06
謫,118.0,0.0,10.0,71.0,0.0,9.0,128.0,80.0,8.701421402257951e-07,0.0,8.431559739565308e-08,7.528111665434601e-06,0.0,5.079652908445577e-07,4.991276730061133e-07,2.8968780924173635e-06
攷,75.0,0.0,53.0,37.0,0.0,37.0,128.0,74.0,5.530564450587681e-07,0.0,4.468726661969613e-07,3.923100445367327e-06,0.0,2.0883017512498485e-06,4.991276730061133e-07,2.6796122354860616e-06
怏,126.0,0.0,2.0,87.0,0.0,1.0,128.0,88.0,9.291348276987303e-07,0.0,1.6863119479130617e-08,9.224587533701553e-06,0.0,5.644058787161753e-08,4.991276730061133e-07,3.1865659016591e-06
魑,106.0,0.0,22.0,70.0,0.0,20.0,128.0,90.0,7.816531090163922e-07,0.0,1.8549431427043677e-07,7.422081923667916e-06,0.0,1.1288117574323507e-06,4.991276730061133e-07,3.258987853969534e-06
寬,0.0,0.0,127.0,0.0,0.0,50.0,127.0,50.0,0.0,0.0,1.070808086924794e-06,0.0,0.0,2.8220293935808766e-06,4.95228238060753e-07,1.8105488077608522e-06
雋,101.0,0.0,26.0,30.0,0.0,22.0,127.0,52.0,7.447826793458077e-07,0.0,2.1922055322869802e-07,3.180892253000536e-06,0.0,1.2416929331755857e-06,4.95228238060753e-07,1.8829707600712863e-06
磋,76.0,0.0,51.0,37.0,0.0,47.0,127.0,84.0,5.60430530992885e-07,0.0,4.3000954671783074e-07,3.923100445367327e-06,0.0,2.6527076299660238e-06,4.95228238060753e-07,3.0417219970382318e-06
廚,117.0,0.0,10.0,54.0,0.0,7.0,127.0,61.0,8.627680542916782e-07,0.0,8.431559739565308e-08,5.7256060554009646e-06,0.0,3.9508411510132273e-07,4.95228238060753e-07,2.20886954546824e-06
觴,107.0,0.0,20.0,77.0,0.0,20.0,127.0,97.0,7.890271949505091e-07,0.0,1.6863119479130616e-07,8.164290116034708e-06,0.0,1.1288117574323507e-06,4.95228238060753e-07,3.5124646870560534e-06
駸,75.0,0.0,51.0,53.0,0.0,30.0,126.0,83.0,5.530564450587681e-07,0.0,4.3000954671783074e-07,5.61957631363428e-06,0.0,1.693217636148526e-06,4.913288031153927e-07,3.005511020883015e-06
恪,62.0,1.0,63.0,27.0,1.0,44.0,126.0,72.0,4.5719332791524825e-07,4.473540350886611e-07,5.311882635926144e-07,2.8628030277004823e-06,2.1419055248311107e-06,2.4833858663511714e-06,4.913288031153927e-07,2.6071902831756274e-06
郞,0.0,0.0,125.0,0.0,0.0,46.0,125.0,46.0,0.0,0.0,1.0539449674456636e-06,0.0,0.0,2.596267042094406e-06,4.874293681700324e-07,1.6657049031399841e-06
孺,115.0,0.0,10.0,19.0,0.0,8.0,125.0,27.0,8.480198824234444e-07,0.0,8.431559739565308e-08,2.014565093567006e-06,0.0,4.5152470297294023e-07,4.874293681700324e-07,9.776963561908603e-07
驤,28.0,0.0,97.0,9.0,0.0,53.0,125.0,62.0,2.064744061552734e-07,0.0,8.178612947378349e-07,9.542676759001606e-07,0.0,2.991351157195729e-06,4.874293681700324e-07,2.2450805216234568e-06
汜,106.0,0.0,19.0,11.0,0.0,7.0,125.0,18.0,7.816531090163922e-07,0.0,1.6019963505174087e-07,1.1663271594335298e-06,0.0,3.9508411510132273e-07,4.874293681700324e-07,6.517975707939069e-07
瘋,116.0,0.0,9.0,61.0,0.0,9.0,125.0,70.0,8.553939683575613e-07,0.0,7.588403765608777e-08,6.467814247767756e-06,0.0,5.079652908445577e-07,4.874293681700324e-07,2.5347683308651933e-06
筅,99.0,0.0,25.0,46.0,0.0,13.0,124.0,59.0,7.300345074775738e-07,0.0,2.107889934891327e-07,4.877368121267488e-06,0.0,7.337276423310279e-07,4.835299332246722e-07,2.1364475931578058e-06
棊,111.0,0.0,13.0,52.0,0.0,8.0,124.0,60.0,8.185235386869768e-07,0.0,1.0961027661434901e-07,5.513546571867595e-06,0.0,4.5152470297294023e-07,4.835299332246722e-07,2.1726585693130226e-06
癈,123.0,0.0,1.0,83.0,0.0,1.0,124.0,84.0,9.070125698963796e-07,0.0,8.431559739565309e-09,8.800468566634815e-06,0.0,5.644058787161753e-08,4.835299332246722e-07,3.0417219970382318e-06
閼,68.0,0.0,56.0,46.0,0.0,21.0,124.0,67.0,5.014378435199497e-07,0.0,4.7216734541565725e-07,4.877368121267488e-06,0.0,1.185252345303968e-06,4.835299332246722e-07,2.426135402399542e-06
愬,123.0,0.0,1.0,73.0,0.0,1.0,124.0,74.0,9.070125698963796e-07,0.0,8.431559739565309e-09,7.74017114896797e-06,0.0,5.644058787161753e-08,4.835299332246722e-07,2.6796122354860616e-06
竃,87.0,0.0,37.0,45.0,0.0,21.0,124.0,66.0,6.41545476268171e-07,0.0,3.119677103639164e-07,4.771338379500803e-06,0.0,1.185252345303968e-06,4.835299332246722e-07,2.389924426244325e-06
鈷,87.0,0.0,37.0,55.0,0.0,20.0,124.0,75.0,6.41545476268171e-07,0.0,3.119677103639164e-07,5.8316357971676485e-06,0.0,1.1288117574323507e-06,4.835299332246722e-07,2.7158232116412784e-06
厲,89.0,0.0,34.0,55.0,0.0,22.0,123.0,77.0,6.562936481364048e-07,0.0,2.8667303114522046e-07,5.8316357971676485e-06,0.0,1.2416929331755857e-06,4.796304982793119e-07,2.7882451639517125e-06
䜊,123.0,0.0,0.0,56.0,0.0,0.0,123.0,56.0,9.070125698963796e-07,0.0,0.0,5.937665538934333e-06,0.0,0.0,4.796304982793119e-07,2.0278146646921544e-06
禧,32.0,0.0,91.0,16.0,0.0,65.0,123.0,81.0,2.3597074989174105e-07,0.0,7.67271936300443e-07,1.6964758682669523e-06,0.0,3.6686382116551395e-06,4.796304982793119e-07,2.933089068572581e-06
羆,80.0,0.0,43.0,28.0,0.0,19.0,123.0,47.0,5.899268747293526e-07,0.0,3.6255706880130825e-07,2.9688327694671667e-06,0.0,1.072371169560733e-06,4.796304982793119e-07,1.7019158792952012e-06
蛯,5.0,1.0,117.0,3.0,1.0,63.0,123.0,67.0,3.6870429670584536e-08,4.473540350886611e-07,9.86492489529141e-07,3.180892253000536e-07,2.1419055248311107e-06,3.5557570359119042e-06,4.796304982793119e-07,2.426135402399542e-06
捥,121.0,0.0,2.0,87.0,0.0,2.0,123.0,89.0,8.922643980281458e-07,0.0,1.6863119479130617e-08,9.224587533701553e-06,0.0,1.1288117574323506e-07,4.796304982793119e-07,3.222776877814317e-06
毟,118.0,0.0,5.0,70.0,0.0,5.0,123.0,75.0,8.701421402257951e-07,0.0,4.215779869782654e-08,7.422081923667916e-06,0.0,2.8220293935808767e-07,4.796304982793119e-07,2.7158232116412784e-06
餠,122.0,0.0,0.0,52.0,0.0,0.0,122.0,52.0,8.996384839622628e-07,0.0,0.0,5.513546571867595e-06,0.0,0.0,4.7573106333395166e-07,1.8829707600712863e-06
睛,109.0,0.0,13.0,77.0,0.0,8.0,122.0,85.0,8.037753668187429e-07,0.0,1.0961027661434901e-07,8.164290116034708e-06,0.0,4.5152470297294023e-07,4.7573106333395166e-07,3.077932973193449e-06
霑,117.0,0.0,5.0,92.0,0.0,5.0,122.0,97.0,8.627680542916782e-07,0.0,4.215779869782654e-08,9.754736242534976e-06,0.0,2.8220293935808767e-07,4.7573106333395166e-07,3.5124646870560534e-06
攬,109.0,0.0,13.0,67.0,0.0,11.0,122.0,78.0,8.037753668187429e-07,0.0,1.0961027661434901e-07,7.103992698367863e-06,0.0,6.208464665877928e-07,4.7573106333395166e-07,2.8244561401069294e-06
疸,81.0,0.0,40.0,45.0,0.0,34.0,121.0,79.0,5.973009606634695e-07,0.0,3.372623895826123e-07,4.771338379500803e-06,0.0,1.918979987634996e-06,4.7183162838859144e-07,2.8606671162621467e-06
裹,119.0,0.0,2.0,72.0,0.0,2.0,121.0,74.0,8.77516226159912e-07,0.0,1.6863119479130617e-08,7.634141407201285e-06,0.0,1.1288117574323506e-07,4.7183162838859144e-07,2.6796122354860616e-06
剩,119.0,0.0,2.0,75.0,0.0,1.0,121.0,76.0,8.77516226159912e-07,0.0,1.6863119479130617e-08,7.952230632501338e-06,0.0,5.644058787161753e-08,4.7183162838859144e-07,2.7520341877964957e-06
霄,95.0,0.0,26.0,67.0,0.0,17.0,121.0,84.0,7.005381637411062e-07,0.0,2.1922055322869802e-07,7.103992698367863e-06,0.0,9.59489993817498e-07,4.7183162838859144e-07,3.0417219970382318e-06
滌,111.0,0.0,10.0,67.0,0.0,7.0,121.0,74.0,8.185235386869768e-07,0.0,8.431559739565308e-08,7.103992698367863e-06,0.0,3.9508411510132273e-07,4.7183162838859144e-07,2.6796122354860616e-06
腓,57.0,2.0,62.0,36.0,1.0,38.0,121.0,75.0,4.2032289824466374e-07,8.947080701773221e-07,5.227567038530491e-07,3.8170707036006425e-06,2.1419055248311107e-06,2.144742339121466e-06,4.7183162838859144e-07,2.7158232116412784e-06
况,112.0,0.0,9.0,49.0,0.0,9.0,121.0,58.0,8.258976246210936e-07,0.0,7.588403765608777e-08,5.1954573465675414e-06,0.0,5.079652908445577e-07,4.7183162838859144e-07,2.1002366170025885e-06
驃,29.0,0.0,92.0,14.0,0.0,64.0,121.0,78.0,2.1384849208939033e-07,0.0,7.757034960400084e-07,1.4844163847335833e-06,0.0,3.612197623783522e-06,4.7183162838859144e-07,2.8244561401069294e-06
邛,89.0,0.0,32.0,9.0,0.0,7.0,121.0,16.0,6.562936481364048e-07,0.0,2.698099116660899e-07,9.542676759001606e-07,0.0,3.9508411510132273e-07,4.7183162838859144e-07,5.793756184834727e-07
寤,115.0,0.0,5.0,56.0,0.0,4.0,120.0,60.0,8.480198824234444e-07,0.0,4.215779869782654e-08,5.937665538934333e-06,0.0,2.2576235148647012e-07,4.6793219344323116e-07,2.1726585693130226e-06
駢,100.0,0.0,20.0,59.0,0.0,8.0,120.0,67.0,7.374085934116908e-07,0.0,1.6863119479130616e-07,6.255754764234387e-06,0.0,4.5152470297294023e-07,4.6793219344323116e-07,2.426135402399542e-06
刪,101.0,0.0,19.0,56.0,0.0,10.0,120.0,66.0,7.447826793458077e-07,0.0,1.6019963505174087e-07,5.937665538934333e-06,0.0,5.644058787161753e-07,4.6793219344323116e-07,2.389924426244325e-06
蹣,120.0,0.0,0.0,100.0,0.0,0.0,120.0,100.0,8.848903120940289e-07,0.0,0.0,1.0602974176668452e-05,0.0,0.0,4.6793219344323116e-07,3.6210976155217044e-06
袿,112.0,0.0,8.0,67.0,0.0,6.0,120.0,73.0,8.258976246210936e-07,0.0,6.745247791652247e-08,7.103992698367863e-06,0.0,3.386435272297052e-07,4.6793219344323116e-07,2.6434012593308443e-06
暸,118.0,0.0,1.0,20.0,0.0,1.0,119.0,21.0,8.701421402257951e-07,0.0,8.431559739565309e-09,2.1205948353336904e-06,0.0,5.644058787161753e-08,4.640327584978709e-07,7.604304992595579e-07
髱,97.0,0.0,22.0,72.0,0.0,1.0,119.0,73.0,7.152863356093401e-07,0.0,1.8549431427043677e-07,7.634141407201285e-06,0.0,5.644058787161753e-08,4.640327584978709e-07,2.6434012593308443e-06
蝟,115.0,0.0,4.0,98.0,0.0,3.0,119.0,101.0,8.480198824234444e-07,0.0,3.3726238958261234e-08,1.0390914693135083e-05,0.0,1.693217636148526e-07,4.640327584978709e-07,3.6573085916769217e-06
瞿,97.0,0.0,22.0,47.0,0.0,15.0,119.0,62.0,7.152863356093401e-07,0.0,1.8549431427043677e-07,4.983397863034173e-06,0.0,8.46608818074263e-07,4.640327584978709e-07,2.2450805216234568e-06
鶸,100.0,0.0,19.0,57.0,0.0,6.0,119.0,63.0,7.374085934116908e-07,0.0,1.6019963505174087e-07,6.043695280701018e-06,0.0,3.386435272297052e-07,4.640327584978709e-07,2.281291497778674e-06
跚,119.0,0.0,0.0,99.0,0.0,0.0,119.0,99.0,8.77516226159912e-07,0.0,0.0,1.0496944434901768e-05,0.0,0.0,4.640327584978709e-07,3.5848866393664875e-06
漓,116.0,0.0,3.0,92.0,0.0,1.0,119.0,93.0,8.553939683575613e-07,0.0,2.5294679218695926e-08,9.754736242534976e-06,0.0,5.644058787161753e-08,4.640327584978709e-07,3.367620782435185e-06
邈,59.0,0.0,60.0,24.0,0.0,22.0,119.0,46.0,4.3507107011289754e-07,0.0,5.058935843739185e-07,2.5447138024004287e-06,0.0,1.2416929331755857e-06,4.640327584978709e-07,1.6657049031399841e-06
滬,7.0,0.0,111.0,6.0,0.0,43.0,118.0,49.0,5.161860153881835e-08,0.0,9.359031310917492e-07,6.361784506001072e-07,0.0,2.4269452784795538e-06,4.6013332355251066e-07,1.7743378316056351e-06
咩,31.0,0.0,87.0,12.0,0.0,36.0,118.0,48.0,2.2859666395762412e-07,0.0,7.335456973421818e-07,1.2723569012002144e-06,0.0,2.031861163378231e-06,4.6013332355251066e-07,1.7381268554504183e-06
齷,118.0,0.0,0.0,102.0,0.0,0.0,118.0,102.0,8.701421402257951e-07,0.0,0.0,1.0815033660201822e-05,0.0,0.0,4.6013332355251066e-07,3.6935195678321385e-06
玕,111.0,0.0,7.0,61.0,0.0,6.0,118.0,67.0,8.185235386869768e-07,0.0,5.902091817695716e-08,6.467814247767756e-06,0.0,3.386435272297052e-07,4.6013332355251066e-07,2.426135402399542e-06
菁,60.0,0.0,58.0,45.0,0.0,33.0,118.0,78.0,4.4244515604701446e-07,0.0,4.890304648947879e-07,4.771338379500803e-06,0.0,1.8625393997633785e-06,4.6013332355251066e-07,2.8244561401069294e-06
賎,64.0,0.0,54.0,29.0,0.0,34.0,118.0,63.0,4.719414997834821e-07,0.0,4.5530422593652667e-07,3.074862511233851e-06,0.0,1.918979987634996e-06,4.6013332355251066e-07,2.281291497778674e-06
黯,115.0,0.0,3.0,67.0,0.0,3.0,118.0,70.0,8.480198824234444e-07,0.0,2.5294679218695926e-08,7.103992698367863e-06,0.0,1.693217636148526e-07,4.6013332355251066e-07,2.5347683308651933e-06
擯,114.0,0.0,3.0,84.0,0.0,3.0,117.0,87.0,8.406457964893275e-07,0.0,2.5294679218695926e-08,8.906498308401499e-06,0.0,1.693217636148526e-07,4.562338886071504e-07,3.150354925503883e-06
屎,76.0,0.0,41.0,41.0,0.0,22.0,117.0,63.0,5.60430530992885e-07,0.0,3.4569394932217766e-07,4.347219412434066e-06,0.0,1.2416929331755857e-06,4.562338886071504e-07,2.281291497778674e-06
戛,111.0,0.0,6.0,65.0,0.0,6.0,117.0,71.0,8.185235386869768e-07,0.0,5.058935843739185e-08,6.891933214834494e-06,0.0,3.386435272297052e-07,4.562338886071504e-07,2.57097930702041e-06
悋,106.0,0.0,10.0,58.0,0.0,3.0,116.0,61.0,7.816531090163922e-07,0.0,8.431559739565308e-08,6.149725022467702e-06,0.0,1.693217636148526e-07,4.523344536617901e-07,2.20886954546824e-06
檠,110.0,0.0,6.0,55.0,0.0,4.0,116.0,59.0,8.111494527528598e-07,0.0,5.058935843739185e-08,5.8316357971676485e-06,0.0,2.2576235148647012e-07,4.523344536617901e-07,2.1364475931578058e-06
龔,29.0,0.0,87.0,12.0,0.0,34.0,116.0,46.0,2.1384849208939033e-07,0.0,7.335456973421818e-07,1.2723569012002144e-06,0.0,1.918979987634996e-06,4.523344536617901e-07,1.6657049031399841e-06
㾎,116.0,0.0,0.0,3.0,0.0,0.0,116.0,3.0,8.553939683575613e-07,0.0,0.0,3.180892253000536e-07,0.0,0.0,4.523344536617901e-07,1.0863292846565114e-07
薑,109.0,0.0,7.0,50.0,0.0,4.0,116.0,54.0,8.037753668187429e-07,0.0,5.902091817695716e-08,5.301487088334226e-06,0.0,2.2576235148647012e-07,4.523344536617901e-07,1.9553927123817207e-06
瀰,113.0,0.0,3.0,95.0,0.0,2.0,116.0,97.0,8.332717105552105e-07,0.0,2.5294679218695926e-08,1.007282546783503e-05,0.0,1.1288117574323506e-07,4.523344536617901e-07,3.5124646870560534e-06
梏,110.0,0.0,6.0,92.0,0.0,5.0,116.0,97.0,8.111494527528598e-07,0.0,5.058935843739185e-08,9.754736242534976e-06,0.0,2.8220293935808767e-07,4.523344536617901e-07,3.5124646870560534e-06
戞,115.0,0.0,0.0,86.0,0.0,0.0,115.0,86.0,8.480198824234444e-07,0.0,0.0,9.118557791934869e-06,0.0,0.0,4.484350187164299e-07,3.114143949348666e-06
睿,18.0,0.0,97.0,14.0,0.0,57.0,115.0,71.0,1.3273354681410433e-07,0.0,8.178612947378349e-07,1.4844163847335833e-06,0.0,3.217113508682199e-06,4.484350187164299e-07,2.57097930702041e-06
纐,96.0,0.0,19.0,8.0,0.0,13.0,115.0,21.0,7.079122496752231e-07,0.0,1.6019963505174087e-07,8.482379341334761e-07,0.0,7.337276423310279e-07,4.484350187164299e-07,7.604304992595579e-07
洽,77.0,0.0,38.0,47.0,0.0,20.0,115.0,67.0,5.678046169270019e-07,0.0,3.2039927010348173e-07,4.983397863034173e-06,0.0,1.1288117574323507e-06,4.484350187164299e-07,2.426135402399542e-06
鈕,90.0,0.0,25.0,56.0,0.0,10.0,115.0,66.0,6.636677340705217e-07,0.0,2.107889934891327e-07,5.937665538934333e-06,0.0,5.644058787161753e-07,4.484350187164299e-07,2.389924426244325e-06
佶,91.0,0.0,24.0,47.0,0.0,13.0,115.0,60.0,6.710418200046386e-07,0.0,2.023574337495674e-07,4.983397863034173e-06,0.0,7.337276423310279e-07,4.484350187164299e-07,2.1726585693130226e-06
椚,26.0,0.0,89.0,13.0,0.0,26.0,115.0,39.0,1.917262342870396e-07,0.0,7.504088168213124e-07,1.3783866429668987e-06,0.0,1.4674552846620557e-06,4.484350187164299e-07,1.4122280700534647e-06
鳧,111.0,0.0,4.0,56.0,0.0,3.0,115.0,59.0,8.185235386869768e-07,0.0,3.3726238958261234e-08,5.937665538934333e-06,0.0,1.693217636148526e-07,4.484350187164299e-07,2.1364475931578058e-06
桎,108.0,0.0,6.0,91.0,0.0,5.0,114.0,96.0,7.964012808846261e-07,0.0,5.058935843739185e-08,9.648706500768292e-06,0.0,2.8220293935808767e-07,4.445355837710696e-07,3.4762537109008366e-06
齪,114.0,0.0,0.0,100.0,0.0,0.0,114.0,100.0,8.406457964893275e-07,0.0,0.0,1.0602974176668452e-05,0.0,0.0,4.445355837710696e-07,3.6210976155217044e-06
卻,113.0,0.0,1.0,46.0,0.0,1.0,114.0,47.0,8.332717105552105e-07,0.0,8.431559739565309e-09,4.877368121267488e-06,0.0,5.644058787161753e-08,4.445355837710696e-07,1.7019158792952012e-06
萍,68.0,0.0,46.0,56.0,0.0,27.0,114.0,83.0,5.014378435199497e-07,0.0,3.878517480200042e-07,5.937665538934333e-06,0.0,1.5238958725336733e-06,4.445355837710696e-07,3.005511020883015e-06
脉,101.0,0.0,13.0,65.0,0.0,11.0,114.0,76.0,7.447826793458077e-07,0.0,1.0961027661434901e-07,6.891933214834494e-06,0.0,6.208464665877928e-07,4.445355837710696e-07,2.7520341877964957e-06
飫,24.0,0.0,90.0,10.0,0.0,34.0,114.0,44.0,1.7697806241880578e-07,0.0,7.588403765608778e-07,1.0602974176668452e-06,0.0,1.918979987634996e-06,4.445355837710696e-07,1.59328295082955e-06
訌,79.0,0.0,35.0,53.0,0.0,29.0,114.0,82.0,5.825527887952357e-07,0.0,2.951045908847858e-07,5.61957631363428e-06,0.0,1.6367770482769083e-06,4.445355837710696e-07,2.9693000447277976e-06
悛,92.0,0.0,22.0,57.0,0.0,15.0,114.0,72.0,6.784159059387555e-07,0.0,1.8549431427043677e-07,6.043695280701018e-06,0.0,8.46608818074263e-07,4.445355837710696e-07,2.6071902831756274e-06
鏘,109.0,0.0,4.0,72.0,0.0,4.0,113.0,76.0,8.037753668187429e-07,0.0,3.3726238958261234e-08,7.634141407201285e-06,0.0,2.2576235148647012e-07,4.406361488257093e-07,2.7520341877964957e-06
